x,y
348319.3,1463193
348344.6,1463034
348355.6,1462922
348365.2,1462877
348443.6,1462749
348535.4,1462687
348646.8,1462642
348728.9,1462607
348925.5,1462522
349101,1462466
349265.3,1462394
349370,1462352
349456.8,1462316
349570.1,1462248
349624.1,1462209
349684.6,1462173
349755,1462157
349821.1,1462166
349860.2,1462203
349883.5,1462302
349849.6,1462410
349748.2,1462507
349631.7,1462587
349450.1,1462681
349323.7,1462766
349240.7,1462824
349206.2,1462868
349207.9,1462977
349221.4,1463085
349249.8,1463129
349282.6,1463176
349333.9,1463243
349373.3,1463319
349380,1463356
349383.5,1463375
349390.1,1463429
,
378505.1,1461825
378577.8,1461858
378550,1461928
378535,1462004
378525.9,1462132
378552.5,1462233
378598.2,1462323
378633.5,1462433
378625.2,1462523
378602.8,1462605
378556.5,1462676
378487.5,1462737
,
370780.4,1465172
370866.2,1465234
370971.7,1465319
371017.6,1465363
371119.8,1465458
371190.5,1465546
371271.2,1465666
371388.1,1465852
371442.6,1465910
371584.1,1466032
371686.1,1466082
371817.3,1466119
371973.3,1466098
372109.8,1466071
372218,1466068
372364.3,1466066
372511.9,1466084
372718.7,1466078
372884.5,1466090
373053.4,1466094
373341.1,1466158
373523.2,1466227
373648.2,1466283
373817.5,1466354
374006.2,1466369
374196.8,1466370
374352.7,1466341
374483.8,1466300
374572.4,1466262
374692.4,1466194
374765.9,1466162
374877.1,1466087
375003.7,1466019
375152.8,1465970
375283.8,1465937
375413.9,1465938
375528.6,1465948
375634.1,1465985
375720.8,1466026
375798,1466066
375910.1,1466138
376047.9,1466258
376166.6,1466364
376275.5,1466466
376378.6,1466518
376493.6,1466540
376601.6,1466491
376638.1,1466389
376637.5,1466252
376640.2,1466150
376623.5,1466023
376608.5,1465858
376604.6,1465683
376571.3,1465534
376531.9,1465414
376477.1,1465287
376409.4,1465198
376284.8,1465180
376129.2,1465262
376021.3,1465380
375898.5,1465508
375777.1,1465551
375691.6,1465580
375529.1,1465569
375439.2,1465548
375251.2,1465438
375154.4,1465356
375067.1,1465205
375056.1,1464988
375067,1464753
375078.1,1464543
375164.5,1464309
375195.3,1464160
375206.5,1463982
375224.1,1463817
375277.5,1463654
375352.8,1463520
375469.4,1463404
375651.1,1463364
375855,1463368
376071.8,1463401
376161.8,1463413
376253.8,1463413
376352.3,1463364
376386.5,1463262
376385.9,1463141
376378.9,1463026
376374.2,1462924
376390.1,1462829
376407.8,1462695
376416.2,1462632
376415.7,1462530
376433.6,1462390
376470.9,1462310
376556.3,1462239
376738.3,1462225
376907.3,1462245
377063.5,1462251
377262,1462264
377401.8,1462295
377584.2,1462364
377738.4,1462474
377924.4,1462592
378049.2,1462607
378208.4,1462622
378354.5,1462569
378395,1462442
378383.6,1462298
378379.9,1462213
378392.2,1462076
378425.6,1461964
378457.6,1461885
378505.1,1461825
,
349126.5,1461822
349117.3,1461903
349127.3,1461963
349140.7,1462017
349176.8,1462086
349215.1,1462137
349279.1,1462178
349356.2,1462193
349416.8,1462172
349470.8,1462128
349521.5,1462067
349539.6,1462029
349596.8,1461974
349678.6,1461893
349726.2,1461842
349780,1461794
349830.7,1461759
349899.9,1461723
349935.5,1461665
349940.6,1461618
349923.9,1461579
349879.3,1461557
349808.9,1461540
349742.7,1461515
349668.8,1461503
349564,1461522
349493.7,1461561
349414.7,1461600
349300,1461640
349217.9,1461679
349129.4,1461737
349113.3,1461773
349126.5,1461822
,
327959.5,1471676
328053.5,1471660
328120,1471551
328191.8,1471442
328273.9,1471371
328381.8,1471316
328480.2,1471287
328598.3,1471266
328716.3,1471267
328795.6,1471304
328863.2,1471377
328922.3,1471452
328964,1471545
329004.2,1471730
329031.2,1471878
329032,1472003
329000,1472264
328902,1472359
328743.3,1472453
328603.8,1472513
328451.5,1472562
328346.5,1472610
328245.6,1472704
328206.3,1472842
328230.1,1473001
328257.3,1473216
328266.1,1473401
328274.2,1473623
328269.7,1473786
328274.2,1473995
328282.9,1474151
328293.4,1474282
328374.4,1474398
328461.6,1474496
328554,1474533
328694.9,1474534
328834.4,1474498
328963.8,1474440
329040,1474318
329136.7,1474183
329228.2,1474093
329341.9,1473904
329367.9,1473709
329475,1473543
329648.5,1473386
329774.1,1473212
329817.6,1473072
329851.2,1472908
329929.2,1472721
330057.8,1472497
330180.3,1472317
330378.3,1472118
330536.6,1471959
330672.3,1471828
330810.9,1471655
330910.7,1471491
331005.2,1471382
331084.8,1471263
331133.7,1471126
331173.9,1470986
331204.9,1470910
331274.9,1470829
331427.3,1470767
331591.6,1470705
331753.8,1470639
331998.1,1470566
332214.2,1470485
332436.8,1470393
332610.8,1470309
332693.9,1470257
332756.4,1470202
332802.8,1470163
332833.2,1470138
332978.8,1470076
333169.3,1470041
333357.8,1470030
333532.2,1470025
333701.1,1470020
333863.7,1469981
333990.8,1469899
334120.6,1469812
334285.7,1469740
334415.7,1469723
334556.7,1469763
334726.2,1469850
334879.7,1469937
335109.2,1469919
335294.6,1469913
335571.7,1469880
335765.6,1469877
335978.9,1469853
336198.5,1469812
336360.7,1469746
336432.8,1469666
336499.4,1469586
336537.1,1469503
336558.7,1469505
336619.2,1469511
336776.5,1469538
336954.1,1469498
337078.5,1469484
337231.2,1469464
337425.1,1469442
337613.5,1469408
337765.8,1469353
337938,1469319
338131.6,1469298
338383.3,1469320
338616.3,1469328
338807.9,1469317
338957.3,1469293
339119.6,1469246
339383.7,1469189
339631.4,1469123
339790.4,1469080
339984,1469021
340228.7,1468968
340433.2,1468923
340684,1468854
340906.8,1468791
341106.9,1468710
341331.7,1468612
341503.6,1468553
341693.8,1468468
341884,1468374
342001.6,1468294
342109.5,1468232
342175.2,1468149
342199.8,1468072
342212.4,1468021
342195.7,1467950
342141,1467869
342025.6,1467771
341875,1467741
341702.3,1467711
341549.5,1467684
341367.2,1467636
341229,1467551
341055.8,1467406
340955.2,1467245
340867.8,1467100
340806.5,1467020
340717.6,1467016
340558.5,1467048
340430.9,1467066
340406.8,1467062
340309.4,1467046
340137,1467047
339911.5,1467034
339681.8,1467004
339465.5,1467101
339294,1467234
339117.3,1467394
338994.3,1467491
338848.2,1467531
338685.6,1467511
338512.8,1467446
338419.2,1467374
338304.3,1467340
338250,1467316
338386,1467266
338440.1,1467237
338494,1467191
338551.1,1467150
338605.2,1467118
338630.1,1467104
338666.8,1467090
338674.6,1467120
338676.1,1467196
338676.5,1467253
338689.7,1467297
338741,1467341
338788.7,1467363
338824.4,1467363
338887.3,1467356
339014.7,1467276
339153.9,1467197
339248.9,1467124
339324.4,1467056
339429,1466976
339514.1,1466914
339594.2,1466868
339654.7,1466842
339737.3,1466854
339820.7,1466885
339932.5,1466913
340146.3,1466965
340228.9,1466970
340302.4,1466981
340385.8,1466984
340458.6,1466986
340535.2,1466963
340589.2,1466931
340655.1,1466895
340725.4,1466860
340772.9,1466817
340797.4,1466776
340851.4,1466728
340880.3,1466686
340921.2,1466625
340970.5,1466538
340999.6,1466504
341034,1466440
341052.2,1466388
341071.2,1466319
341089,1466229
341103.7,1466117
341093.1,1465984
341076.1,1465866
341049.3,1465739
341026.1,1465673
340994.2,1465603
340926.4,1465493
340874.1,1465429
340781.6,1465341
340659.4,1465232
340504.8,1465100
340362.7,1464914
340289,1464866
340157.3,1464814
340049.1,1464825
339976.8,1464870
339944.9,1464944
339926.5,1465001
339940,1465093
339953.9,1465217
339945.7,1465303
339918,1465370
339854.4,1465419
339768.8,1465416
339723,1465411
339661.9,1465312
339635.3,1465233
339612.1,1465118
339578.7,1465014
339567.6,1464939
339629.7,1464989
339685.3,1465070
339730,1465121
339759.5,1465136
339803.9,1465142
339835.2,1465104
339827.9,1465002
339817.8,1464913
339866.6,1464759
339961.6,1464676
340063.5,1464669
340239.1,1464686
340332.7,1464752
340434.6,1464769
340577.8,1464794
340731.3,1464760
340905.5,1464701
341016.6,1464623
341080.5,1464560
341149.2,1464485
341209.6,1464418
341250.3,1464341
341271.5,1464261
341296.1,1464220
341285.7,1464122
341205.2,1464056
341119.5,1464027
340978.4,1463972
340876.1,1463913
340824.6,1463837
340778.7,1463752
340787.7,1463647
340818.8,1463576
340862.8,1463514
340947.9,1463441
341033.7,1463430
341135.4,1463413
341221.9,1463372
341256.2,1463308
341274.3,1463256
341270.7,1463192
341267,1463136
341257.1,1463082
341250.3,1463040
341250,1462988
341249.8,1462941
341267.7,1462878
341311.6,1462788
341377.2,1462686
341427.6,1462596
341477.8,1462503
341534.9,1462430
341550,1462385
341552.7,1462340
341498.3,1462284
341411.8,1462288
341329.5,1462334
341269.2,1462382
341193.6,1462421
341101.3,1462406
341037.3,1462413
340954.2,1462458
340955.5,1462503
340940.7,1462562
340946.2,1462575
340926.8,1462586
340903.6,1462516
340932.2,1462398
340892.2,1462220
340871.7,1462062
340856.5,1461864
340846,1461757
340832.7,1461684
340819.2,1461591
340853.1,1461480
340903.6,1461416
340999.3,1461446
341042.2,1461570
341072.8,1461758
341086.6,1461944
341091.7,1462085
341099.1,1462209
341150.3,1462272
341194.7,1462258
341274.3,1462171
341401.1,1462142
341515.8,1462140
341624.6,1462165
341688.8,1462219
341731.4,1462291
341738.4,1462383
341762,1462536
341744.4,1462663
341652.7,1462728
341554.4,1462786
341484.1,1462825
341436.9,1462895
341440.7,1463003
341452.4,1463137
341449.6,1463229
341406.2,1463392
341334.2,1463497
341232.6,1463552
341150.6,1463572
341070.3,1463590
341022.8,1463619
340988.6,1463695
341001.9,1463758
341053.2,1463800
341136.6,1463814
341238.8,1463845
341325.6,1463889
341437.6,1463960
341467.3,1464036
341487.4,1464148
341475,1464240
341429.7,1464435
341307,1464595
341195.9,1464678
341065,1464731
340973.1,1464774
340881.4,1464819
340821.2,1464902
340826.1,1465014
340887.7,1465140
340981.3,1465228
341083.7,1465323
341167.7,1465418
341255,1465550
341323.2,1465689
341394.3,1465831
341503.4,1465904
341660.8,1465959
341865.1,1466050
342009.5,1466127
342083.8,1466251
342171,1466317
342307.8,1466347
342476.7,1466345
342668.7,1466368
342849.6,1466350
343003.4,1466365
343133.6,1466392
343264.8,1466391
343370,1466406
343507.8,1466426
343641.2,1466456
343788.8,1466474
343915.6,1466482
343992.1,1466411
343931.1,1466355
343873.1,1466282
343846.7,1466225
343843.3,1466188
343836.7,1466162
343904,1466174
343989.9,1466221
344044.2,1466243
344076.9,1466294
344090.6,1466388
344084.3,1466458
344094.9,1466560
344120.9,1466611
344165.7,1466665
344252.8,1466688
344307.2,1466758
344353.2,1466849
344414.5,1466958
344574,1467020
344724.9,1467040
345010.8,1467003
345230.4,1466946
345440.3,1466883
345681.4,1466785
345879.2,1466729
346040.8,1466696
346191,1466672
346346.9,1466648
346489.8,1466640
346632.9,1466642
346808.6,1466628
346999.2,1466596
347177.7,1466557
347336.5,1466504
347457.6,1466420
347488.4,1466302
347522.1,1466181
347482.3,1466016
347419.6,1465854
347297.4,1465696
347152.3,1465536
347058.5,1465432
346929.9,1465280
346800.8,1465098
346668.8,1464920
346574.3,1464700
346579.6,1464292
346612.6,1464008
346638.7,1463818
346647.2,1463607
346686,1463381
346731.4,1463158
346835.4,1462964
347025.7,1462868
347248.2,1462759
347409.2,1462684
347565.1,1462628
347692.6,1462576
347784.3,1462498
347841.4,1462402
347818,1462288
347762.1,1462189
347672.7,1462127
347509.1,1462094
347388.9,1462107
347229.3,1462087
347167.1,1462018
347138.6,1461916
347115.3,1461835
347037.9,1461791
346933.9,1461956
346871.6,1462059
346763.7,1462150
346658.6,1462167
346530.4,1462101
346456.4,1462039
346424.5,1461965
346400.9,1461816
346406,1461778
,
346406,1461778
346483.3,1461825
346534.4,1461869
346590,1461916
346682.2,1461950
346762.3,1461917
346821.6,1461856
346878.8,1461802
346926,1461737
346973.3,1461661
347023.9,1461603
347118.9,1461519
347166.4,1461474
347187.5,1461404
347148.2,1461324
347090.3,1461262
347063.8,1461160
347069.6,1461072
347033.4,1460982
346985.7,1460964
346937.7,1460920
346901.6,1460857
346881.8,1460793
346814.1,1460698
346750,1460680
346680.6,1460678
346580.7,1460660
346478.7,1460648
346366.8,1460604
346306,1460548
346289.3,1460506
346313.9,1460414
346344.7,1460319
346405,1460258
346449.3,1460229
346529.1,1460164
346581.8,1460090
346616.1,1460007
346640.8,1459956
,
346640.8,1459956
346656.7,1459927
346727.7,1460009
346754.2,1460076
346723.2,1460156
346656.3,1460213
346625.2,1460278
346574.3,1460313
346533.4,1460342
346515.2,1460374
346512.2,1460426
346528.8,1460470
346557.1,1460500
346608.3,1460529
346653.8,1460532
346729.7,1460525
346816.4,1460536
346902,1460558
347010.9,1460636
347107.9,1460753
347175.8,1460876
347231.8,1460997
347312.9,1461132
347339.5,1461215
347359.8,1461376
347380.1,1461529
347387.2,1461647
347397.5,1461729
347407.6,1461802
347433.9,1461844
347481.7,1461856
347529.2,1461846
347624.5,1461813
347682,1461803
347765.3,1461814
347826.3,1461868
347874.4,1461931
347926.7,1462010
347968.5,1462067
348026.3,1462185
348062.7,1462276
348082.8,1462349
348070.2,1462444
348019.4,1462502
347998.3,1462570
348005.1,1462626
348044.5,1462687
348136.6,1462704
348238.1,1462634
348364.6,1462547
348488.8,1462497
348669.2,1462422
348834.8,1462369
348929.8,1462299
348964.1,1462228
348966.8,1462130
348969.7,1462038
348936.8,1461975
348869.2,1461918
348843,1461858
348836,1461791
348876.7,1461692
348914.3,1461634
349012.5,1461595
349089.5,1461585
349156.5,1461559
349235.4,1461504
349291.3,1461401
349294.1,1461309
349303.2,1461211
349317.9,1461138
349381.5,1461080
349464.2,1461139
349535.2,1461230
349609.2,1461296
349714.6,1461324
349814.4,1461355
349909.8,1461376
349987.3,1461442
350051.5,1461495
350112.3,1461517
350166.4,1461504
350187.8,1461456
350174.5,1461390
350126.1,1461262
350147.3,1461183
350238.9,1461083
350279.6,1461010
350307.3,1460940
350319.9,1460847
350303.2,1460794
350252.3,1460765
350178.4,1460750
350095.1,1460747
350038.7,1460748
349980.9,1460707
349954.7,1460654
349964.2,1460605
350059.4,1460592
350128.8,1460591
350176.2,1460547
350201.9,1460489
350216.8,1460438
350239.4,1460370
350305,1460322
350341,1460363
350357.7,1460446
350379.9,1460512
350425.6,1460566
350489.8,1460610
350503,1460642
350506.8,1460724
350493.9,1460775
350438.3,1460904
350412.8,1460977
350398.2,1461116
350418.7,1461265
350436.7,1461370
350430.7,1461492
350416.1,1461577
350336.5,1461664
350216.5,1461748
350165.7,1461765
350114.9,1461790
350057.6,1461829
350026.3,1461858
350007.2,1461922
349986.1,1462024
350009.5,1462138
350029.7,1462278
350018.6,1462415
349990.9,1462517
349937.4,1462620
349861.9,1462683
349772.2,1462736
349712.9,1462784
349639.3,1462823
349553.9,1462840
349458.6,1462879
349381.9,1462924
349360.6,1462978
349392.4,1463042
349463.1,1463092
349543.7,1463164
349576.3,1463215
349641.2,1463342
349641.9,1463456
349589.3,1463545
349509.3,1463613
349404.7,1463697
349281.7,1463765
349160.3,1463810
349061.8,1463837
348941.7,1463858
348848.7,1463880
348702.7,1463904
348581.3,1463912
348408.9,1463914
348313.5,1463899
348173.4,1463865
348058.2,1463815
348012.2,1463720
348026.9,1463615
348113.1,1463545
348198.3,1463455
348206.3,1463360
348138.2,1463201
348041.5,1463103
347939.1,1463035
347830.3,1462971
347766.1,1462900
347660.8,1462878
347549.6,1462946
347456.6,1462982
347377.7,1463043
347254.3,1463083
347092.2,1463141
347031.7,1463177
346971.7,1463274
346961.1,1463531
346966.7,1463769
346989,1464037
346962.3,1464326
346964.8,1464580
346995.1,1464764
347044.7,1464900
347119.2,1465046
347231.1,1465100
347380.6,1465069
347571,1465007
347705.1,1464964
347924.6,1464895
348125,1464871
348471.2,1464775
348690.8,1464728
348891.2,1464701
349069.9,1464689
349225.8,1464678
349341.1,1464712
349424.8,1464759
349526.8,1464825
349656.8,1465011
349753,1465146
349837.2,1465285
349989.4,1465558
350183.8,1465842
350355.1,1466079
350429.7,1466218
350583.5,1466395
350731.6,1466542
350921.1,1466677
351113.5,1466809
351302.5,1466893
351449.2,1466952
351616.2,1467008
351785.5,1467040
352113.5,1466996
352202,1466950
352284.2,1466889
352299.9,1466809
352209.3,1466696
352158.3,1466664
352119.1,1466643
352100.8,1466640
352058.4,1466602
352007.1,1466558
351946.2,1466492
351868.6,1466410
351797.5,1466254
351748,1466112
351730.8,1465953
351771.1,1465794
351820.2,1465682
351921.6,1465567
352047.9,1465463
352165.5,1465417
352277,1465372
352375.3,1465349
352487,1465328
352569.3,1465324
352697.3,1465346
352808.9,1465361
352899,1465378
352991.2,1465391
353096.2,1465382
353160.1,1465360
353174.8,1465302
353164.9,1465248
353113.8,1465217
353036.8,1465199
352970.7,1465193
352896.8,1465172
352839.3,1465159
352794.7,1465147
352745.9,1465132
352721,1465107
352796.8,1465093
352860.7,1465102
352908.3,1465092
352978.7,1465063
353057.4,1465043
353154.1,1465065
353224.9,1465114
353320.4,1465154
353442,1465191
353515.6,1465194
353584.8,1465158
353615.8,1465079
353631.7,1464999
353649.7,1464938
353677.5,1464843
353696.6,1464785
353731,1464721
353775.2,1464676
353835.5,1464640
353896.3,1464624
353985.1,1464614
354224.3,1464615
,
317943.7,1456237
317977.9,1456288
317993,1456311
318008.4,1456348
318027,1456383
318037.4,1456440
318029.1,1456507
320551.5,1456467
322864.7,1456430
324732.5,1456402
327453.3,1456368
328023.6,1456351
,
328023.6,1456351
328740.1,1456340
329083.8,1456332
332696.5,1456258
345195.5,1456045
,
403752.1,1455671
412843.2,1455745
412841.2,1456510
412823.9,1463567
,
345195.5,1456045
358377.9,1455825
360641.9,1455787
,
389417.7,1455558
394801.5,1455603
399728.8,1455638
403752.1,1455671
,
379063.2,1455493
380709.7,1455493
389208.5,1455557
389417.7,1455558
,
360641.9,1455787
363156.6,1455746
369016,1455652
379063.2,1455493
,
316623.1,1455432
316645.8,1455424
316734.9,1455458
316815.8,1455534
316857.8,1455647
316796.7,1455756
316789.2,1455776
316729,1455837
316714.5,1455948
316741.9,1456136
316868.8,1456309
316971.3,1456394
317074.6,1456442
317199.3,1456469
317345.6,1456442
317430.8,1456368
317483.9,1456230
317518.1,1456128
317562.1,1456064
317641,1456053
317762.8,1456078
317783.3,1456092
317845.4,1456138
317867.4,1456151
317921.8,1456213
317943.7,1456237
,
305127.8,1477774
305107.4,1477654
305073.4,1477454
305048.9,1477208
304988.5,1476967
304935.2,1476768
304863.7,1476612
304788.8,1476473
304686.6,1476382
304592.9,1476320
304525.3,1476257
304457.4,1476162
304348.6,1476107
304204.5,1476099
304071.6,1476168
303970.2,1476226
303887,1476223
303781.6,1476208
303712.1,1476193
303684.8,1476178
303648,1476156
303605.1,1476055
303594.1,1475919
303570.2,1475766
303527.2,1475642
303465.8,1475557
303436.2,1475507
303442.2,1475434
303473,1475341
303564,1475190
303730.6,1475019
303785.4,1474961
303841.2,1474900
303939.1,1474776
304019.1,1474606
304088.4,1474437
304150.3,1474308
304200,1474168
304258.3,1473992
304279.1,1473874
304322.6,1473724
304364.3,1473508
304390.6,1473246
304420.6,1473051
304437.5,1472864
304458.2,1472702
304475.6,1472571
304480.8,1472533
304505.6,1472350
304519,1472128
304519.3,1471870
304496.9,1471609
